title,description,genre,website_url,image_url,description_length,id,k_means_cluster
Screen Time - Are Your Kids Addicted?,"Children are spending a third of their day staring at screens. Should parents be concerned or are digital devices simply part of life? Fauziah Ibrahim speaks to psychology and education experts, parents and kids.",News and current affairs,https://iview.abc.net.au/show/screen-time-are-your-kids-addicted/video/NS2172H001S00,https://cdn.iview.abc.net.au/thumbs/i/ns/NS2172H001S00_61b7db73d7bb3_1920.jpg,34,836,4
SeaChange,"In one day successful city lawyer, Laura Gibson's world falls apart. Laura grabs at a position as magistrate in a small coastal town and with two bewildered kids in tow sets off to change their lives forever.",Drama,https://iview.abc.net.au/show/seachange,https://cdn.iview.abc.net.au/thumbs/i/dr/DR9701V_60b491af78ce9_1280.jpg,37,837,5
Searching For Superhuman,"Discoveries that have revolutionised our understanding of what it means to be human, allowing us to live longer, better, smarter and stronger.",Documentary,https://iview.abc.net.au/show/searching-for-superhuman,https://cdn.iview.abc.net.au/thumbs/i/do/DO1846H_5f87a4a83f676_1280.jpg,22,838,3
Secret Men's Business,"Four former private school boys' reunite to attend the funeral of their beloved but mysterious school master. The weekend of sun, surf, women and late-night reminiscing leads to hard truths that had long been left behind.","Comedy, Drama, Movies",https://iview.abc.net.au/show/secret-men-s-business/video/DR9812H001S00,https://cdn.iview.abc.net.au/thumbs/i/dr/DR9812H001S00_60c93ef594e32_1920.jpg,36,839,10
The Secret River,"Based on the award winning novel, the compelling drama series follows Sal and William Thornhill as they struggle to take ownership of Hawkesbury River land already inhabited by local Indigenous people.",Drama,https://iview.abc.net.au/show/secret-river,https://cdn.iview.abc.net.au/thumbs/i/dr/DR1338V_5ebb83f5afe91_1280.jpg,31,840,0
Secret State,"Deputy Prime Minister Dawkins takes command after a devastating industrial accident leaves 19 people dead and many others injured, and the Prime Minister's plane crashes under mysterious circumstances.",Drama,https://iview.abc.net.au/show/secret-state,https://cdn.iview.abc.net.au/thumbs/i/zx/ZX9595A_5f4f16cb8a961_1280.jpg,28,841,5
A Secret,"The moving saga of a Jewish family in post-war Paris, told through the eyes of a frail and intelligent young boy, who senses something is amiss with his beautiful parents.","Drama, Movies",https://iview.abc.net.au/show/secret/video/ZW2876A001S00,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2876A001S00_60a21bda8531a_1920.jpg,30,842,3
Secrets of Althorp with Charles Spencer,"Charles Spencer, Earl, historian and brother of Princess Diana invites an archaeological dig to Althorp, his historical home, in search of a lost Anglo Saxon village.",Documentary,https://iview.abc.net.au/show/secrets-of-althorp-with-charles-spencer/video/ZW3085A001S00,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3085A001S00_61a59be90e7ce.jpg,26,843,0
Secrets of the Museum,"Inside every museum is a hidden world. Now in a brand new season all will be revealed, as we witness the weird and the wonderful behind the exhibits.","Arts and culture, Documentary",https://iview.abc.net.au/show/secrets-of-the-museum,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3090A_6143def582f87.jpg,28,844,13
Seeking Refuge,"A compelling and moving series of short animated documentaries portraying the real-life stories of young people who have sought asylum. Stages 3-5 History, Civics and PDHPE",Education,https://iview.abc.net.au/show/seeking-refuge,https://cdn.iview.abc.net.au/thumbs/i/zx/ZX9413A_5c109e8d2ec0b_1280.jpg,26,845,11
Sesame Street,"Join Big Bird, Oscar, Elmo, Bert, Cookie Monster, the Count and many other characters to learn the alphabet and to count with Count von Count, but most of all just have a good time.",Kids,https://iview.abc.net.au/show/sesame-street,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2616A_60d40e8e1bea2_1280.jpg,34,846,12
The Set,It's the house party presented by triple j's Linda Marigliano and Logie award winner Dylan Alcott with some of the biggest and brightest music acts performing up close and personal with a live audience.,Arts and culture,https://iview.abc.net.au/show/set,https://cdn.iview.abc.net.au/thumbs/i/le/LE1903H_5d5c9d3236cd5_1280.jpg,34,847,13
Shakespeare Uncovered,"In this critically acclaimed exploration of Shakespeare's most cherished plays, each episode features an actor who has a special relationship with a particular play.","Arts and culture, Education",https://iview.abc.net.au/show/shakespeare-uncovered,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2917A_60bf0dd5541fe.jpg,24,848,7
Shaun Micallef's MAD AS HELL,"On the eve of impending regime change, Shaun Micallef's Mad as Hell returns to take this country by the throat and lead it on a merry dance.",Comedy,https://iview.abc.net.au/show/shaun-micallef-s-mad-as-hell,https://cdn.iview.abc.net.au/thumbs/i/le/LE2115V_61e63b0719352.jpg,27,849,5
Shaun The Sheep: The Flight Before Christmas,It's Christmas Eve at Mossy Bottom Farm when a farmhouse raid to get bigger stockings inadvertently leads to Timmy going missing off the farm. Can Shaun get Timmy back before he becomes someone else's favourite present?,"Family, Kids",https://iview.abc.net.au/show/shaun-the-sheep-the-flight-before-christmas/video/ZW2661A001S00,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2661A001S00_61b6803570d7c_3600.jpg,36,850,12
Shaun The Sheep,"Shaun and the gang are back for more fun on the farm. Joined by a number of visitors, including, lazy farmhands, rock stars and even escaped convicts, this series promises more sheepish shenanigans.","Family, Kids",https://iview.abc.net.au/show/shaun-the-sheep,https://cdn.iview.abc.net.au/thumbs/i/zw/publicity_ZW0603A.jpg,33,851,6
Shed,"An enslaved girl, Mary, endures daily torture in a world with no prospects until a new station hand, Victor, walks into the shed and her life.",Arts and culture,https://iview.abc.net.au/show/shed/video/IP1803Q001S00,https://cdn.iview.abc.net.au/thumbs/i/ip/IP1803Q001S00_5f98ea5ca4917_1280.jpg,26,852,13
Sherpa,"In 2014, filmmakers set out to tell the lesser-known story of Himalayan guides who risk everything to support climbers on Mount Everest. Instead, they captured a tragedy that would change Everest forever.","Documentary, Movies",https://iview.abc.net.au/show/sherpa/video/ZW2780A001S00,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2780A001S00_60ab4af62e166.jpg,32,853,10
Shetland,"When Thomas Malone returns to Shetland after 23 years in jail for a crime he swears he didn't commit, Detective Investigator Perez must re-open a murder investigation.",Drama,https://iview.abc.net.au/show/shetland,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1986A_5cda475837908.jpg,27,854,5
Short Cuts To Glory: Matt Okine vs Food,"Comedian Matt Okine visits Australia's top chefs to learn their tricks of the trade for cooking our favourite recipes. Whether you're a novice or a meal-making maestro, their tips will make life in the kitchen much easier.","Family, Lifestyle",https://iview.abc.net.au/show/short-cuts-to-glory-matt-okine-vs-food,https://cdn.iview.abc.net.au/thumbs/i/lr/LR1523H_610b669501436_3600.jpg,37,855,12
Short Cuts To Glory: Recipes,"In each five to ten minute episode, Matt Okine will be joined by one of Australia's finest chefs, in the restaurant kitchen. Matt will be taught how to make one simple but effective recipe per show.",Lifestyle,https://iview.abc.net.au/show/short-cuts-to-glory-recipes,https://cdn.iview.abc.net.au/thumbs/i/le/LE1523H_5979870d05e6b_1280.jpg,36,856,12
The Silence (UK),"An eighteen-year-old, struggling to integrate after receiving a cochlear implant, witnesses the murder of a policewoman, and is reluctantly propelled further into a loud and frightening world.",Drama,https://iview.abc.net.au/show/silence-uk,https://cdn.iview.abc.net.au/thumbs/i/zx/ZX1442A_60a350378a437.jpg,27,857,5
Silent Witness,Follow Dr Nikki Alexander and her dedicated team of forensic pathologists as they help police solve murders using the clues found on the bodies of the victims - the silent witnesses.,Drama,https://iview.abc.net.au/show/silent-witness,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1776A_5cac414844ce3_1280.jpg,31,858,5
Sir Mouse,Sir Mouse is about the unusual friendship between a bossy Mouse Knight and her gentle friend Dragon. It tells a daring tale about our two heroic friends as they challenge our preconceptions of all existing fairytale cliches.,Kids,https://iview.abc.net.au/show/sir-mouse,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2431A_5f696d26be6df.jpg,37,859,9
Sisters Of War,"Inspired by the remarkable true story of two extraordinary Australian women. It is a story of friendship, strength, survival and forgiveness.",Drama,https://iview.abc.net.au/show/sisters-of-war/video/DR0901V001S00,https://cdn.iview.abc.net.au/thumbs/i/dr/DR0901V001S005583ee8dd511a0.27862577_1280.jpg,21,860,10
Sleeping Beauty,"The Australian Ballet presents Sleeping Beauty, in a production by David McAllister. With lavish sets and costumes, this ballet casts a spell of delight all the way to true love's kiss. Music performed by Orchestra Victoria.","Arts and culture, Family",https://iview.abc.net.au/show/sleeping-beauty/video/ZW2298A001S00,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2298A001S00_5eb0ff01c4ea5_1280.jpg,36,861,13
Small Hands In A Big War,"This series gives young viewers an exciting insight into the era of the First World War. Every episode unfolds in a different country and has one child as protagonist, whose story represents the story of the First World War.",Education,https://iview.abc.net.au/show/small-hands-in-a-big-war,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW0120A_5f4f3069af987_1280.jpg,39,862,3
Small Potatoes!,An animated preschool series that features four adorable potatoes who sing and dance as they explore the world through their imaginations.,Kids,https://iview.abc.net.au/show/small-potatoes,https://cdn.iview.abc.net.au/thumbs/i/zx/ZX1082A_5ac4334d4f05f_1280.jpg,21,863,9
Smart Materials,"With extraordinary access to the latest research and development, the show explores cutting edge smart materials finding out how they are made, how they work and what their potential applications are now and in the future. Stage 5 Design & Technology",Education,https://iview.abc.net.au/show/smart-materials,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW0046A56aec7f993d9e4.63903857_1280.jpg,41,864,11
The Snail And The Whale,"A beautiful tale of an unlikely friendship, a tour of the world and a heroic rescue. Based on the picture book written by Julia Donaldson and illustrated by Axel Scheffler.","Family, Kids",https://iview.abc.net.au/show/snail-and-the-whale/video/ZW1770A001S00,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1770A001S00_5e79a658baa4e.jpg,30,865,6
So You Want To Be A Designer?,"See how designers create products that meet user need and are inclusive. We see how designers determine their market, consider users' values and needs, and respond to the challenges of demographic change and inclusive design. Stage 5 Design & Technology",Education,https://iview.abc.net.au/show/so-you-want-to-be-a-designer,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW0047A_5b70dd28388f2_1280.jpg,40,866,3
Social Media Me,"This series follows the experiences of characters in an unfolding fictitious dramatisation focusing on identity, self-esteem and ethical behaviour in social media and real world relationships.",Education,https://iview.abc.net.au/show/social-media-me,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2071A_5d92e94c0a1c5.jpg,26,867,3
Songlines: Solutions to Climate,"What can we learn from Indigenous Australians and their 60,000 years caring for country? Visit remote parts of Northern Territory to see the catastrophic impact of climate change and how we can work together to protect it.",News and current affairs,https://iview.abc.net.au/show/songlines-solutions-to-climate/video/NS2020H001S00,https://cdn.iview.abc.net.au/thumbs/i/ns/NS2020H001S00_5e61b27139f38_1280.jpg,37,868,4
Songs Of Praise: Blenheim Palace,"Aled Jones visits Blenheim Palace to explore its private chapel and magnificent grounds, and Laura Wright joins an inclusive choir for a hymn singalong.","Arts and culture, Documentary, Lifestyle",https://iview.abc.net.au/show/songs-of-praise-blenheim-palace/video/ZW3181A001S00,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3181A001S00_61e63b0ae5528.jpg,24,869,13
Songs Of Praise: Faith And Hospitality,Katherine Jenkins visits L'Abri fellowship in Hampshire to explore Christian faith and hospitality. She finds out about L'Abri's history and meets a family from Australia who are volunteering there.,"Arts and culture, Documentary, Lifestyle",https://iview.abc.net.au/show/songs-of-praise-faith-and-hospitality/video/ZW3234A001S00,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3234A001S00_61f8aa6ad38d9.jpg,29,870,13
Songs Of Praise: National Trust,"The Rev Kate Bottley discovers how Christian reformers founded the National Trust 125 years ago, and we reflect with Bristol mayor and Christian Marvin Rees on the city's links to slavery.","Arts and culture, Lifestyle",https://iview.abc.net.au/show/songs-of-praise-national-trust/video/ZW3182A001S00,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3182A001S00_61ef4c4932e7a.jpg,31,871,13
The Sorcerer and the White Snake,"A master monk tries to protect a naive young physician from a thousand-year-old snake demon. A contest of psychic powers results in mayhem. Starring international action legend, Jet Li.","Drama, Movies",https://iview.abc.net.au/show/sorcerer-and-the-white-snake/video/ZW2873A001S00,https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2873A001S00_60b43e5d16b89_1280.jpg,29,872,10
